exp_id,epoch,timestamp,duration,val_loss,val_miou,val_iou_0,val_iou_1,val_iou_2,val_iou_3,train_loss,train_miou,train_iou_0,train_iou_1,train_iou_2,train_iou_3
1,5,2025-12-14 11:06:43,9.237882375717163,0.4206930547952652,0.30951488749742,0.8807411482060922,0.3573184017835878,0.0,0.0,0.6051253011593452,0.26618630100858276,0.7827405203208411,0.28200468371348986,0.0,0.0
1,6,2025-12-14 11:06:56,10.188748121261597,0.3624999299645424,0.32867151491822416,0.8894665547372415,0.42521950493565525,0.0,0.0,0.5964337488015493,0.2844021339201936,0.8219271378448156,0.3156813978359588,0.0,0.0
1,7,2025-12-14 11:07:07,7.311583757400513,0.31539398431777954,0.3399559116238057,0.8923500854172469,0.4674735610779758,0.0,0.0,0.5706217693976867,0.3003216812370738,0.8330118033414556,0.3682749216068397,0.0,0.0
1,8,2025-12-14 11:07:19,9.124106407165527,0.26534005518624326,0.3425443950513545,0.9156099425663923,0.45456763763902563,0.0,0.0,0.533600063660206,0.30727996728056955,0.8429314886879059,0.38618838043437226,0.0,0.0
1,9,2025-12-14 11:07:28,6.604980230331421,0.2636195051600225,0.35436983382354936,0.9074821514024667,0.5099971838917309,0.0,0.0,0.5354500011755869,0.30777417573420596,0.8385236210532924,0.39257308188353146,0.0,0.0
1,10,2025-12-14 11:07:41,9.873672246932983,0.26476942852605134,0.35111856937935804,0.8976092083974533,0.5068650691199788,0.0,0.0,0.5468839009602865,0.31613925688474553,0.8504044486732859,0.4141525788656962,0.0,0.0
1,11,2025-12-14 11:07:52,9.018690586090088,0.2792363151147015,0.3387868110946959,0.8940509451836318,0.46109629919515177,0.0,0.0,0.5518574829284961,0.2939911378875826,0.8251837939594701,0.35078075759086014,0.0,0.0
1,12,2025-12-14 11:08:01,5.926220893859863,0.4029467273503542,0.25735159002115066,0.7231063080180945,0.30630005206650807,0.0,0.0,0.5489035225831546,0.29059038237454926,0.8037523992259074,0.35860913027228974,0.0,0.0
1,13,2025-12-14 11:08:12,9.182934999465942,0.29134239767512327,0.31387231535059545,0.9106173363864256,0.3448719250159561,0.0,0.0,0.5382161239782969,0.3089624293135565,0.8375264889768507,0.3983232282773754,0.0,0.0
1,14,2025-12-14 11:08:23,8.45348858833313,0.3076339797116816,0.32572646255110804,0.8629657304440409,0.43994011976039127,0.0,0.0,0.5078415033908991,0.317658966207007,0.850166965657877,0.42046889917015107,0.0,0.0
1,15,2025-12-14 11:08:32,9.075336933135986,0.2590721127235156,0.34793310381852527,0.9166540219638053,0.47507839331029567,0.0,0.0,0.5290724887297704,0.3125452212239981,0.8460544963358979,0.40412638856009453,0.0,0.0
1,16,2025-12-14 11:08:43,8.469042301177979,0.26595858854351206,0.34582983491443015,0.9084233694432207,0.4748959702144999,0.0,0.0,0.5238271164588439,0.3190614988175101,0.8521631410931013,0.42408285417693914,0.0,0.0
1,17,2025-12-14 11:08:51,5.367703676223755,0.28868200948299183,0.32185594189076805,0.9143268905498726,0.3730968770131996,0.0,0.0,0.508814296279198,0.3143379931880803,0.8487084757808556,0.4086434969714655,0.0,0.0
1,18,2025-12-14 11:09:03,9.731460332870483,0.2854464239144363,0.3376907364028997,0.883272813886861,0.4674901317247378,0.0,0.0,0.4895025300673949,0.3293535948076189,0.866668340945842,0.4507460382846336,0.0,0.0
1,19,2025-12-14 11:09:14,9.593331575393677,0.24754903877959222,0.35804943475665824,0.9222806816881637,0.5099170573384693,0.0,0.0,0.504438673838591,0.31987999804706424,0.8455924953274894,0.43392749686076754,0.0,0.0
1,20,2025-12-14 11:09:23,6.154177188873291,0.2505434677657892,0.3483963231632516,0.9260664397229287,0.4675188529300776,0.0,0.0,0.5059483930086478,0.32938956248730444,0.8601296601785202,0.45742858977069745,0.0,0.0
1,21,2025-12-14 11:09:34,8.493035554885864,0.2389168475905592,0.36026326885270576,0.9223502766548682,0.5187027987559548,0.0,0.0,0.4894766696752646,0.3357161394482165,0.8684559856488979,0.47440857214396803,0.0,0.0
1,22,2025-12-14 11:09:46,9.073724746704102,0.23200558125972748,0.3598845066517339,0.9311566309445214,0.5083813956624141,0.0,0.0,0.46726832787195843,0.340254902373336,0.875184832149354,0.48583477734398983,0.0,0.0
1,23,2025-12-14 11:09:55,8.800440549850464,0.23993075197219405,0.36267378428199604,0.9208237480728981,0.529871389055086,0.0,0.0,0.47361847567252624,0.3361279791549281,0.869722544513979,0.4747893721057334,0.0,0.0
1,24,2025-12-14 11:10:08,10.085261344909668,0.2597697103547034,0.3553655337554388,0.9007610097299391,0.5207011252918161,0.0,0.0,0.4816939230912771,0.3431062230800686,0.8763693901035653,0.49605550221670913,0.0,0.0
1,25,2025-12-14 11:10:16,5.981123924255371,0.2571058264055246,0.35684322862817125,0.9025103785103343,0.5248625360023507,0.0,0.0,0.47755645444759953,0.34244461938753556,0.8789225872404497,0.49085589030969246,0.0,0.0
1,26,2025-12-14 11:10:27,8.098300218582153,0.2327436510915053,0.3640883568338432,0.9270484959804906,0.5293049313548823,0.0,0.0,0.47832954503022707,0.3420875239420954,0.8737261995337484,0.4946238962346333,0.0,0.0
1,27,2025-12-14 11:10:39,9.141982078552246,0.2458123919711852,0.362640614616044,0.9124638019162676,0.5380986565479084,0.0,0.0,0.48606394689816695,0.3482295383951599,0.8829879882564773,0.5099301653241624,0.0,0.0
1,28,2025-12-14 11:10:48,6.11850643157959,0.23965799681596245,0.3627196672527512,0.9194851437507076,0.531393525260297,0.0,0.0,0.4689380484513747,0.34467233819206033,0.8781854086441561,0.5005039441240852,0.0,0.0
1,29,2025-12-14 11:10:59,8.056161403656006,0.23851631131290496,0.3634834285872204,0.9197710081706691,0.5341627061782125,0.0,0.0,0.4638376948304283,0.3486526530326556,0.8839654022934219,0.5106452098372003,0.0,0.0
1,30,2025-12-14 11:11:08,6.813180208206177,0.23416936092539942,0.3640839230465609,0.9243653218160307,0.5319703703702128,0.0,0.0,0.46160217622915906,0.34934357570789387,0.8827554294039094,0.5146188734276661,0.0,0.0
1,31,2025-12-14 11:11:20,9.666522026062012,0.3166565001010895,0.2806434772105175,0.9063495078882207,0.21622440095384932,0.0,0.0,0.4895171645360115,0.33360064401416656,0.8689359817042611,0.4654665943524051,0.0,0.0
1,32,2025-12-14 11:11:30,8.8230881690979,0.23828289775357092,0.3629031575769563,0.924740277737911,0.5268723525699142,0.0,0.0,0.527973364178951,0.31496304842349815,0.8365475277648312,0.42330466592916144,0.0,0.0
1,33,2025-12-14 11:11:39,6.1113433837890625,0.23059965670108795,0.36351894254612105,0.9312408136171385,0.5228349565673457,0.0,0.0,0.4881311364662953,0.34198030914448196,0.8754213015948707,0.4924999349830571,0.0,0.0
1,34,2025-12-14 11:11:50,8.510019540786743,0.2233779656565158,0.37082826175320927,0.9302573976683368,0.5530556493445001,0.0,0.0,0.46775757311246335,0.3390058039794407,0.8729879562867632,0.48303525963099964,0.0,0.0
1,35,2025-12-14 11:12:02,8.715383291244507,0.3240654864930548,0.3116928854503145,0.8281548058485322,0.41861673595272586,0.0,0.0,0.47703964587969655,0.34378695123779957,0.8767547234371462,0.498393081514052,0.0,0.0
1,36,2025-12-14 11:12:10,6.192670106887817,0.23982099443674088,0.36519081320217517,0.9224978005547446,0.538265452253956,0.0,0.0,0.4860386825524844,0.3377916635619129,0.8733972614230799,0.47776939282457187,0.0,0.0
1,37,2025-12-14 11:12:21,8.017188549041748,0.22930772602558136,0.3688008232932775,0.9310216470048805,0.5441816461682295,0.0,0.0,0.44272421004298407,0.34610401868778484,0.8800090254607963,0.5044070492903432,0.0,0.0
1,38,2025-12-14 11:12:32,7.8977179527282715,0.24850855017613327,0.3585179825652794,0.9267234429975946,0.507348487263523,0.0,0.0,0.4925753909807939,0.31660031100608577,0.8527971094529037,0.41360413457143946,0.0,0.0
1,39,2025-12-14 11:12:41,8.926512002944946,0.2591351293355615,0.35399479155774066,0.8994306473822036,0.5165485188487591,0.0,0.0,0.4955979753763248,0.3407568429368248,0.8764515827709386,0.4865757889763606,0.0,0.0
1,40,2025-12-14 11:12:52,9.13413667678833,0.22790263475089745,0.3682501422231611,0.9317528906759474,0.5412476782166972,0.0,0.0,0.43976792900894696,0.34613330249199475,0.8800311611403273,0.5045020488276517,0.0,0.0
1,41,2025-12-14 11:13:01,6.530718564987183,0.25927950209006667,0.3574074324628133,0.8998439662024464,0.5297857636488068,0.0,0.0,0.46497614987385577,0.348120864518663,0.8829327530772305,0.5095507049974214,0.0,0.0
1,42,2025-12-14 11:13:12,9.307955026626587,0.24035689234733582,0.3623474537967587,0.9288431852185656,0.5205466299684693,0.0,0.0,0.4649241463496135,0.34866922998457117,0.8803463323027454,0.5143305876355392,0.0,0.0
1,43,2025-12-14 11:13:23,8.587188243865967,0.23462634533643723,0.3722750983760458,0.9242008911274252,0.5648995023767578,0.0,0.0,0.4462889837913024,0.33929568231948465,0.8719537958065525,0.485228933471386,0.0,0.0
1,44,2025-12-14 11:13:32,6.0046608448028564,0.22686533725982372,0.37975090213288276,0.9270983657708507,0.5919052427606802,0.0,0.0,0.4562547470514591,0.35346354549312275,0.8862367347959238,0.5276174471765671,0.0,0.0
1,45,2025-12-14 11:13:45,9.577711582183838,0.20994256394929778,0.38237920887724325,0.9388354406083856,0.5906813949005874,0.0,0.0,0.4421536727593495,0.35093828606350247,0.8865799610386447,0.5171731832153652,0.0,0.0
1,46,2025-12-14 11:13:54,5.935723543167114,0.22571480318970316,0.3819025492717504,0.9232572917641156,0.604352905322886,0.0,0.0,0.4563097288975349,0.35325877426636687,0.8861526437147936,0.5268824533506737,0.0,0.0
1,47,2025-12-14 11:14:04,7.9538750648498535,0.24885431677103043,0.36420183643620174,0.9023168409860345,0.5544905047587725,0.0,0.0,0.41736561824113894,0.36573885524675587,0.8984966951475072,0.5644587258395163,0.0,0.0
1,48,2025-12-14 11:14:16,9.048468112945557,0.23415054753422737,0.3687894845274172,0.9313132951395566,0.5438446429701121,0.0,0.0,0.4390162229537964,0.36305361705912,0.8956636449145143,0.5565508233219655,0.0,0.0
1,49,2025-12-14 11:14:25,6.011579275131226,0.2098451778292656,0.3791753459373369,0.9386256739703578,0.5780757097789898,0.0,0.0,0.43149951526608604,0.36703513590720677,0.9001800070652752,0.5679605365635518,0.0,0.0
1,50,2025-12-14 11:14:36,9.092114686965942,0.21234454959630966,0.3831490716285657,0.9363148272318543,0.5962814592824084,0.0,0.0,0.42695712470091307,0.37251903852026946,0.9050904581158083,0.5849856959652696,0.0,0.0
1,51,2025-12-14 11:14:49,9.44428277015686,0.20417700717567477,0.3921599629944021,0.9395671702735353,0.629072681704073,0.0,0.0,0.42153389790119267,0.3739610974222735,0.9055420562573099,0.5903023334317842,0.0,0.0
1,52,2025-12-14 11:14:58,9.66955304145813,0.20599327097534115,0.390659378429156,0.9363132853482524,0.6263242283683714,0.0,0.0,0.4197149232557142,0.3770049307782574,0.9102107265428777,0.597808996570152,0.0,0.0
1,53,2025-12-14 11:15:10,9.001414775848389,0.18959960341453552,0.38899973738663657,0.943990172367416,0.6120087771791303,0.0,0.0,0.4076630553373924,0.3758549010616749,0.9074467050118633,0.5957902675117062,0.00018263172313022434,0.0
1,54,2025-12-14 11:15:18,6.480374336242676,0.20543617330736197,0.3905282325229422,0.9347926064365424,0.6273203236552266,0.0,0.0,0.4118922690932567,0.37817342712397156,0.9066840475714198,0.6058730737818694,0.0001365871425969147,0.0
1,55,2025-12-14 11:15:29,8.879079580307007,0.21276896932886302,0.3902239785885667,0.9340215066394072,0.6268744077148596,0.0,0.0,0.4071485547301097,0.383100972946378,0.910447478472841,0.6213939592824718,0.0005624540301992115,0.0
1,56,2025-12-14 11:15:40,8.629281997680664,0.19211022601451333,0.3906826283546383,0.9439418207003571,0.6187886927181961,0.0,0.0,0.4047051203938631,0.3808002505784698,0.9059929739608844,0.616850614244073,0.00035741410892179,0.0
1,57,2025-12-14 11:15:49,6.413053274154663,0.19340078109115666,0.3935441365528793,0.9434277814834767,0.6307487647280404,0.0,0.0,0.4210730735690166,0.3873087062122134,0.913331791769539,0.6350753266972632,0.00082770638205148,0.0
1,58,2025-12-14 11:16:01,8.47970724105835,0.21320924104145433,0.3876831215500591,0.9324583178592613,0.618274168340975,0.0,0.0,0.41228957321399295,0.39265121300258565,0.9163023199574504,0.652881602597861,0.0014209294550311682,0.0
1,59,2025-12-14 11:16:11,7.899561166763306,0.18777473488250607,0.39290875035353234,0.9437961028747958,0.6278388985393335,0.0,0.0,0.3646002316322082,0.3952206338416177,0.9169965691652143,0.6621186008087377,0.0017673653925187967,0.0
1,60,2025-12-14 11:16:20,9.31222915649414,0.19597287483422932,0.39482391306290354,0.9395481107869554,0.6397475414646588,0.0,0.0,0.4012038455559657,0.39620175933504154,0.9185509069581604,0.6644927512554942,0.0017633791265114769,0.0
1,61,2025-12-14 11:16:32,9.18900728225708,0.19252256595609119,0.3937127065449667,0.9409702155764356,0.6338806106034313,0.0,0.0,0.38537181245210844,0.39713866368513445,0.918229624389188,0.6684209780313043,0.0019040523200455713,0.0
1,62,2025-12-14 11:16:41,6.299384355545044,0.19213635480882196,0.3925653709743513,0.9425630761941599,0.6276984077032451,0.0,0.0,0.36566139910465634,0.40083382563214087,0.9206204269667956,0.6810904847083387,0.0016243908534292872,0.0
1,63,2025-12-14 11:16:52,9.015636682510376,0.19580638919163817,0.3929495172791089,0.9419422328121819,0.6298558363042537,0.0,0.0,0.3597070951110277,0.40193388875631064,0.921889443666986,0.684355671465569,0.001490439892687693,0.0
1,64,2025-12-14 11:17:03,8.495280265808105,0.19744272770610394,0.39246599920719394,0.9405497198029673,0.6293142770258083,0.0,0.0,0.36224962627658475,0.40364305768313646,0.922657449972065,0.6904238964531036,0.0014908843073771123,0.0
1,65,2025-12-14 11:17:11,5.2765586376190186,0.1958516925094731,0.39242827560461824,0.9427475198484151,0.6269655825700577,0.0,0.0,0.3677811941657311,0.40480901457349133,0.9234538067170868,0.6944593873624898,0.0013228642143887843,0.0
1,66,2025-12-14 11:17:22,9.140154361724854,0.1950966746313476,0.3936230924647358,0.9423919940710718,0.6321003757878716,0.0,0.0,0.35789201045647645,0.4055438622374946,0.9238615207110439,0.6966515241468636,0.0016624040920709027,0.0
1,67,2025-12-14 11:17:34,9.198965787887573,0.20129603317397482,0.3904477009262989,0.94013428276829,0.6216565209369054,0.0,0.0,0.3394443362187117,0.40693839902618534,0.924947820274379,0.7009924245040864,0.001813351326275961,0.0
1,68,2025-12-14 11:17:43,8.957524061203003,0.19835823970076127,0.39042059712277005,0.9425781984126147,0.6191041900784655,0.0,0.0,0.3810887090288676,0.40764453352990193,0.924905430684753,0.7036368051466719,0.002035898288182634,0.0
1,69,2025-12-14 11:17:55,10.079253673553467,0.19934598177026963,0.39148748407169937,0.9414603948424334,0.6244895414443641,0.0,0.0,0.38264509615225667,0.4077852273405413,0.9249917711733319,0.7043122842187247,0.0018368539701086094,0.0
1,70,2025-12-14 11:18:04,6.932295322418213,0.2001250697074468,0.3914654461417445,0.9408540718504435,0.6250077127165345,0.0,0.0,0.3821380113561948,0.40846218777143456,0.9254121886783335,0.7065540322869234,0.0018825301204811401,0.0
1,71,2025-12-14 11:18:14,8.374074220657349,0.1869828775525093,0.3991850763138425,0.942033097389242,0.6547072078661279,0.0,0.0,0.4015575719949527,0.38141931085585157,0.9089724252941376,0.6155826774300891,0.0011221406991794897,0.0
1,72,2025-12-14 11:18:26,8.701866149902344,0.19863256067037582,0.38060745408673435,0.9421338069412318,0.5802960094057057,0.0,0.0,0.3942856943378082,0.3886284263629029,0.9110813821745004,0.6417794307151283,0.001652892561982752,0.0
1,73,2025-12-14 11:18:34,5.975331783294678,0.1952817067503929,0.39025522685934033,0.941831074236605,0.6191898332007564,0.0,0.0,0.3838682745893796,0.38225270111960846,0.9105871439291412,0.6173442132263224,0.0010794473229701728,0.0
1,74,2025-12-14 11:18:45,7.951620578765869,0.21082138102092607,0.38569968290179557,0.9338841367638953,0.608914594843287,0.0,0.0,0.3819284385595566,0.39765577544794267,0.9182750356976358,0.6716779445787671,0.0006701215153678207,0.0
1,75,2025-12-14 11:18:57,8.886785745620728,0.19768223624906867,0.3972242028924291,0.9451306678037755,0.643766143765941,0.0,0.0,0.3693981397992525,0.3957685956064052,0.9203134021557765,0.6619549259059558,0.0008060543638884035,0.0
1,76,2025-12-14 11:19:05,8.214904069900513,0.18684171885252,0.3971470966838754,0.9418715707198714,0.6467168160156302,0.0,0.0,0.40324093690380836,0.3893138150871403,0.9145563156953094,0.6413810960411118,0.0013178486121401376,0.0
1,77,2025-12-14 11:19:16,8.931128025054932,0.21697387471795082,0.3870743186301309,0.9331262677484331,0.6151710067720906,0.0,0.0,0.3802149922419817,0.39896626264638224,0.9214076138522863,0.6724347011856888,0.0020227355475536946,0.0
1,78,2025-12-14 11:19:26,7.428624868392944,0.19034731389287884,0.39485467379027095,0.9391171027767689,0.6403015923843148,0.0,0.0,0.3688570539920758,0.39775653944278155,0.9182732683016761,0.6706402706346414,0.0021126188348085996,0.0
1,79,2025-12-14 11:19:37,8.922747611999512,0.203442731382097,0.3925387476693878,0.9390626291303025,0.6310923615472487,0.0,0.0,0.36319657185902965,0.4065535138901146,0.9257129636094535,0.6983820243407542,0.002119067610250642,0.0
1,80,2025-12-14 11:19:48,8.766803979873657,0.1964705420541577,0.3942300484852801,0.9412770504942102,0.6356431434469102,0.0,0.0,0.3687233315446438,0.4058885150956602,0.9240185646825134,0.6968344615899261,0.0027010341102011496,0.0
1,81,2025-12-14 11:19:57,6.9078662395477295,0.20906448364257812,0.3870682558956505,0.9383079723966959,0.609965051185906,0.0,0.0,0.3703527467755171,0.4019967913012604,0.9217825190520433,0.6833715791763905,0.0028330669766080075,0.0
1,82,2025-12-14 11:20:08,8.410345792770386,0.2175968554897736,0.3850613179349974,0.933670817199972,0.6065744545400178,0.0,0.0,0.373131779810557,0.4038269832950013,0.9215913434518854,0.692049313082193,0.0016672766459266937,0.0
1,83,2025-12-14 11:20:18,7.8037354946136475,0.18237493932247162,0.4015477381027723,0.944921246403621,0.6612697060074681,0.0,0.0,0.36481862114026,0.4077452948731615,0.9246443552872261,0.7040899137073559,0.0022469104980642252,0.0
1,84,2025-12-14 11:20:28,8.659928560256958,0.21161222457885742,0.3806322177820626,0.926630686952017,0.5958981841762333,0.0,0.0,0.3651226281355589,0.4093351349724445,0.9251532286656506,0.7094895057077201,0.0026978055164072084,0.0
1,85,2025-12-14 11:20:39,8.630203485488892,0.20910647902499946,0.3868061248003434,0.9322614036971839,0.6149630955041896,0.0,0.0,0.3373647427711731,0.41380499172213875,0.9292122840633047,0.7243207871247778,0.0016868957004724597,0.0
1,86,2025-12-14 11:20:48,6.412266492843628,0.1785398803522753,0.3994366245997879,0.9396952568198113,0.6580512415793405,0.0,0.0,0.35178580020482725,0.4156545986834878,0.9298475658978241,0.7305206413205018,0.0022501875156253643,0.0
1,87,2025-12-14 11:21:00,9.770159721374512,0.19486580789181218,0.38960209318248995,0.9424997953985902,0.6159085773313697,0.0,0.0,0.3280988722466506,0.41825885441767535,0.9312811306515404,0.7395618488624645,0.0021924381566963713,0.0
1,88,2025-12-14 11:21:11,9.431227922439575,0.19120581495085887,0.3946977997273264,0.9444747764157461,0.6343164224935595,0.0,0.0,0.3635875084656933,0.4188719059689864,0.9297414946078959,0.7438984946700185,0.0018476345980312603,0.0
1,89,2025-12-14 11:21:19,5.921848297119141,0.1904425472021103,0.3933448103316223,0.9451444908645893,0.6282347504618998,0.0,0.0,0.36398383382803357,0.42098334579189445,0.932595490426669,0.7487099691759437,0.002627923564965038,0.0
1,90,2025-12-14 11:21:30,8.900655508041382,0.1869887262582779,0.39489826374230225,0.9404796104686091,0.6391134445005999,0.0,0.0,0.33355497970030856,0.4245150754834112,0.9338233492532384,0.7620701054431375,0.002166847237268934,0.0
1,91,2025-12-14 11:21:41,8.457740306854248,0.22957631573081017,0.3778639824508861,0.9199909616508288,0.5914649681527155,0.0,0.0,0.35832388947407406,0.41594887502615785,0.928530515538403,0.7331125640051405,0.002152420561087829,0.0
1,92,2025-12-14 11:21:50,8.957773208618164,0.20174738518170443,0.3933268070858873,0.9366316768210166,0.6366755515225326,0.0,0.0,0.35395311487790865,0.4156682067403557,0.9295826464894543,0.7311961663457807,0.0018940141261879438,0.0
1,93,2025-12-14 11:22:02,8.847866773605347,0.18134707249060433,0.39779311934428196,0.9470907642927361,0.6440817130843917,0.0,0.0,0.31367781256827026,0.42825729036890026,0.9368590475195169,0.7733932053202904,0.002776908635793657,0.0
1,94,2025-12-14 11:22:10,6.134424448013306,0.19157802313566208,0.3864111681224242,0.9437351522654144,0.6019095202242825,0.0,0.0,0.33249998092651367,0.4296130157777376,0.9366411964907055,0.7787966068528849,0.003014259767359812,0.0
1,95,2025-12-14 11:22:21,8.942286491394043,0.18720680864320904,0.39736561838342266,0.9403141258850223,0.6491483476486682,0.0,0.0,0.3409785313101915,0.4240171449439701,0.9342631660390962,0.7590114672874254,0.0027939464493586365,0.0
1,96,2025-12-14 11:22:34,10.145226240158081,0.17550076111081125,0.4063447295113606,0.9498368262089232,0.6755420918365193,0.0,0.0,0.3251133528657449,0.4288377853303092,0.9376756360777976,0.7746344309938353,0.003041074249603854,0.0
1,97,2025-12-14 11:22:43,6.906589508056641,0.19056867063045502,0.39456707423971144,0.9383155919180797,0.6399527050407661,0.0,0.0,0.3379809911816548,0.4296684856528413,0.9366410133403845,0.7789062193514947,0.0031267099194859974,0.0
1,98,2025-12-14 11:22:54,8.575389623641968,0.18090637773275375,0.4002876067566581,0.9477275036652708,0.6534229233613615,0.0,0.0,0.3352416979196744,0.43181632660464914,0.9384239947006493,0.787496678028762,0.0013446336891853375,0.0
1,99,2025-12-14 11:23:02,5.280721187591553,0.17185133323257418,0.4052703641839739,0.948735910645352,0.6723455460905436,0.0,0.0,0.33831700591895825,0.4339393240723674,0.9395705575739424,0.7943527176242855,0.0018340210912418484,0.0
1,100,2025-12-14 11:23:14,8.923310041427612,0.17424927279353142,0.4014588835016584,0.948469281533045,0.6573662524735887,0.0,0.0,0.3323331267023698,0.43479241369755334,0.9396271260337531,0.7978632004877686,0.0016793282686918514,0.0
2,1,2025-12-14 11:23:30,11.797020673751831,0.4721181094646454,0.22730626456250574,0.7038311247026511,0.2053939335473719,0.0,0.0,0.6532385525030967,0.19571357313284282,0.608280565809349,0.17457372672202232,0.0,0.0
2,2,2025-12-14 11:23:41,10.84505844116211,0.4279434606432915,0.2390493620542558,0.7240417060171549,0.23215574219986837,0.0,0.0,0.6249896371975924,0.22634379807949725,0.6692041318450654,0.2361710604729236,0.0,0.0
2,3,2025-12-14 11:23:55,10.922992467880249,0.4284667745232582,0.22736173444697977,0.6625639129567235,0.24688302483119567,0.0,0.0,0.6148319427783673,0.22752713069907582,0.6676295569026769,0.24247896589362639,0.0,0.0
2,4,2025-12-14 11:24:07,9.522141218185425,0.39029837027192116,0.26529605216342905,0.792167680482822,0.26901652817089416,0.0,0.0,0.5928054505433792,0.2371457418879972,0.6967343294803104,0.2518486380716783,0.0,0.0
